"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Negative Feedback","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"7/7/2022 11:04 am","107611871369003_424068473064973","Facebook","Post","Text","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/424068473064973","Only 22% of AI scientists are women according to The World Economic Forum.

How can we increase #diversity in data? 

#discoveringdata",,"14","14","0","14","14","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/7/2022 9:30 am","1544826077390016514","Twitter","Tweet","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1544826077390016514","A fish was swimming in a river looking for water.

Every fish he passed, he asked if they had seen any water.

“Which water?” they would reply.

Just like the fish, we are blind to what we are used to.

How can we build useful #data #products if we are blind?

#discoveringdata",,"26","26","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/7/2022 9:30 am","107611871369003_424032616401892","Facebook","Post","Text","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/424032616401892","A fish was swimming in a river looking for water.

Every fish he passed, he asked if they had seen any water.

“Which water?” they would reply.

Just like the fish, we are blind to what we are used to.

How can we build useful #data #products if we are blind?

#discoveringdata",,"19","19","0","19","19","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/6/2022 2:35 pm","6950306103830155264","LinkedIn","Post","Text","Discovering Data"," ","https://linkedin.com/feed/update/urn:li:activity:6950306104404762624","Imagine I am a 5 y.o. kid asking, ""what is AI?""

How would you explain what AI is to me?

My brain is not fully formed yet, my attention span is short, and I don’t have anything to compare AI to 🤯

#discoveringdata",,"36","36","","","","","","0%","0","0","0","","","","","","","0","0","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/6/2022 2:35 pm","1544540415281487872","Twitter","Tweet","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1544540415281487872","Imagine I am a 5 y.o. kid asking, ""what is AI?""

How would you explain what AI is to me?

My brain is not fully formed yet, my attention span is short, and I don’t have anything to compare AI to 🤯

#discoveringdata",,"26","26","","","","","129","3.85%","1","1","1","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/6/2022 2:35 pm","107611871369003_423505336454620","Facebook","Post","Text","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/423505336454620","Imagine I am a 5 y.o. kid asking, ""what is AI?""

How would you explain what AI is to me?

My brain is not fully formed yet, my attention span is short, and I don’t have anything to compare AI to 🤯

#discoveringdata",,"15","15","0","15","15","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/6/2022 1:24 pm","107611871369003_423474929790994","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/423474929790994","""Learning means acknowledging that there's something we don't know."" - Aikido in Sydney  👇  

#learning #leadership #discoveringdata","https://www.facebook.com/photo.php?fbid=423474909790996&set=a.203754815096341&type=3","14","14","0","14","14","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/6/2022 12:33 pm","107611871369003_423423549796132","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/423423549796132","""Barking orders is not leadership."" 👇https://tinyurl.com/dd-aikidoleadership 

#leadership #hierarchy #discoveringdata","https://www.facebook.com/photo.php?fbid=423423496462804&set=a.203754815096341&type=3","8","8","0","8","8","0","","12.5%","1","0","0","","0","0","0","0","0","0","0","","","1","1","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/5/2022 2:17 pm","107611871369003_422819586523195","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/422819586523195","""We are blazing a trail to make sure that the AI that's being created is human-centered."" 👇 

#humancentric #AI #discoveringdata","https://www.facebook.com/photo.php?fbid=422819563189864&set=a.203754815096341&type=3","22","22","0","22","22","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/5/2022 12:33 pm","107611871369003_422771839861303","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/422771839861303","""Diversity of opinion is critical to the building of an organization."" 👇 

#diversity #leadership #discoveringdata","https://www.facebook.com/photo.php?fbid=422771819861305&set=a.203754815096341&type=3","19","19","0","19","19","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/2/2022 2:17 pm","1543086322285481985","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1543086322285481985","""A different view is an opportunity to listen and understand, without being judgemental."" - @aikido_sydney 👇 https://t.co/akEtf4e6Sd

#differentviews #leadership #discoveringdata https://t.co/5Fm15DhOeC","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1543086322285481985/photo/1","22","22","","","","","133","9.09%","2","0","0","","","","","","","1","1","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/2/2022 2:17 pm","107611871369003_420877683384052","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/420877683384052","""A different view is an opportunity to listen and understand, without being judgemental."" 👇 https://tinyurl.com/dd-aikidoleadership

#differentviews #leadership #discoveringdata","https://www.facebook.com/photo.php?fbid=420877663384054&set=a.203754815096341&type=3","23","23","0","19","19","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/2/2022 1:24 pm","107611871369003_420855073386313","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/420855073386313","""We have a duty to bring up our girls and boys to believe that they can be scientists."" 👇 

#youngscientists #AI #discoveringdata","https://www.facebook.com/photo.php?fbid=420855053386315&set=a.203754815096341&type=3","22","22","0","19","19","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/2/2022 1:24 pm","1543072983270449152","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1543072983270449152","""We have a duty to bring up our girls and boys to believe that they can be scientists."" - @KayFButterfield 👇 

#youngscientists #AI #discoveringdata https://t.co/hWu7sb5FyV","https://twitter.com/LorisMarini/status/1543072983270449152/photo/1","16","16","","","","","129","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/2/2022 12:33 pm","1543060150960939009","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1543060150960939009","Having enough information helps us deal with stressful situations and keep calm. Learn how curiosity can help us take a responsive approach to #conflictresolution 👉 https://t.co/4u8TPbHyEn

#curiosity #leadership #discoveringdata https://t.co/03i0CO9g96","https://youtu.be/lnAGHAWzm2k, https://twitter.com/LorisMarini/status/1543060150960939009/photo/1","15","15","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 4:17 pm","107611871369003_420258230112664","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/420258230112664","""Stability and equanimity help us stay curious in times of adversity."" 👇https://tinyurl.com/dd-aikidoleadership 

#staycurious #leadership #discoveringdata","https://www.facebook.com/photo.php?fbid=420258193446001&set=a.203754815096341&type=3","16","16","0","14","14","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 2:21 pm","1542725113510240256","Twitter","Tweet","Link","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542725113510240256","How do we increase #diversity and reduce #bias in data?

https://t.co/gDmdl4YLnq","https://podcasts.apple.com/au/podcast/discovering-data/id1536103878?i=1000568020541","17","17","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 2:17 pm","1542723935128657922","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542723935128657922","Closing the gaps in #AI and #data means starting your project with diversity. https://t.co/CITxitunow

#diversity #inclusion #discoveringdata https://t.co/UYxybfsfxB","https://youtu.be/5OTWSitKABU, https://twitter.com/LorisMarini/status/1542723935128657922/photo/1","23","23","","","","","211","4.35%","1","0","0","","","","","","","0","1","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 2:17 pm","1542723933866270720","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542723933866270720","""Stability and equanimity help us stay curious in times of adversity."" - @aikido_sydney 👇https://t.co/akEtf4e6Sd 

#staycurious #leadership #discoveringdata https://t.co/gcIaXEF51E","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1542723933866270720/photo/1","28","28","","","","","129","3.57%","1","1","1","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 1:24 pm","1542710598097686529","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542710598097686529","Choosing to resolve conflict peacefully is a choice. @aikido_sydney discusses what happens when we make that choice 👉 https://t.co/wqolU15hdM

#conflictresolution #leadership #discoveringdata https://t.co/YPFMZ1FVQm","https://youtu.be/98zTT_8IZBk, https://twitter.com/LorisMarini/status/1542710598097686529/photo/1","9","9","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7/1/2022 12:33 pm","1542697762617163779","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542697762617163779","Conflict is still an opportunity to learn. Watch @aikido_sydney dive into how leadership takes courage, especially when acknowledging conflict in the workplace 👉 https://t.co/gNf0PjuIsR

#leadership #courage #discoveringdata https://t.co/VaGlNw7w1a","https://youtu.be/ZHVduoNpkAQ, https://twitter.com/LorisMarini/status/1542697762617163779/photo/1","17","17","","","","","192","5.88%","1","0","0","","","","","","","0","1","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 2:17 pm","1542361544004190209","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542361544004190209","As one of the world's foremost experts in the governance of AI, Kay Firth-Butterfield is a true #trailblazer. She has been steadfast on how humanity can equitably benefit from AI. https://t.co/BF6JWKqh1q

#womeninai #data #discoveringdata https://t.co/07dsR4foPe","https://youtu.be/vveAoxSAe9U, https://twitter.com/LorisMarini/status/1542361544004190209/photo/1","18","18","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 1:24 pm","1542348210865307648","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542348210865307648","There is a simplicity to Aikido's guiding philosophy on how to respond to conflict. 👉 https://t.co/UzDiIkq87Y From the latest episode of #discoveringdata

#conflictresolution #aikido https://t.co/PwI3bSPWsy","https://youtu.be/Y7VpLo_6VPE, https://twitter.com/LorisMarini/status/1542348210865307648/photo/1","21","21","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 1:24 pm","107611871369003_419500756855078","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/419500756855078","""Behavior becomes automatic through transformative positive experiences."" 👇 https://tinyurl.com/dd-aikidoleadership

#leadership #aikido #discoveringdata","https://www.facebook.com/photo.php?fbid=419500736855080&set=a.203754815096341&type=3","22","22","0","20","20","0","","0%","0","0","0","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 12:51 pm","1542339952637517825","Twitter","Tweet","Link","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542339952637517825","We need way more female data scientists and AI scientists but #diversity goes well beyond gender.

This is with @KayFButterfield head of ML and AI at the World Economic Forum. 

Thanks to @women_in_ai for making this possible.

Spotify: https://t.co/yrYYSuODC0

#discoveringdata","https://open.spotify.com/episode/5I65VdnQ6vbRHC20xxiqpR?si=7e9feac17fd145c8","60","60","","","","","2,541","8.33%","5","3","3","","","","","","","0","1","","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 12:33 pm","1542335373208178689","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1542335373208178689","""Behavior becomes automatic through transformative positive experiences."" 👇 https://t.co/akEtf4e6Sd

#leadership #aikido #discoveringdata https://t.co/TStzh61gY0","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1542335373208178689/photo/1","16","16","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/30/2022 10:19 am","6948067562265927680","LinkedIn","Post","Link","Discovering Data"," ","https://linkedin.com/feed/update/urn:li:activity:6948067563184476160","Excited to release episode # 2 of the Trailblazer series with the phenomenal Kay Firth-Butterfield, head of Data and AI at the World Economic Forum.

This episode is another deep dive into the topic of #diversity and #inclusion in data, a collaboration with Women in AI.

""We are blazing a trail to make sure that the AI that's being created is human-centered"" - Kay-Firth Butterfield

Enjoy this preview, you can read/listen to our full conversation in the episode page - link below 👇

https://lnkd.in/dRu6gbGx

Read / Listen to episode 037 here: https://lnkd.in/dX8uGKjp 

Thank you Kay Firth-Butterfield and Debbie Botha for making this happen, it's been an absolute honour!

#discoveringdata #dataleadership #humancentereddesign #worldeconomicforum2022 #womeninai #diversityandinclusion","https://open.spotify.com/episode/5I65VdnQ6vbRHC20xxiqpR?si=a47c3fa982aa4560","58","58","","","","","","5.17%","3","1","1","","","","","","","0","0","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/29/2022 2:17 pm","1541999157975695365","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541999157975695365","Deep caring about humanity's development as a human rights lawyer to encompassing the governance of AI. Discover Kay Firth-Butterfield behind her work as Head of AI &amp; ML at the World Economic Forum. https://t.co/590jOUTdjQ

#trailblazer #ai #discoveringdata https://t.co/urHM54EvOH","https://youtu.be/Pk1DdljdxEk, https://twitter.com/LorisMarini/status/1541999157975695365/photo/1","39","39","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/29/2022 1:24 pm","1541985819107409926","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541985819107409926","""It's important that we acknowledge conflict because we experience it every day in tiny ways."" 👇 https://t.co/akEtf4e6Sd

#conflictresolution #leadership #discoveringdata https://t.co/gQNdHAW0Lu","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1541985819107409926/photo/1","8","8","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/29/2022 12:33 pm","1541972986600857600","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541972986600857600","Learning how to be a good leader isn't confined to business textbooks or seminars. Take a look at Andrew Sunter as he explains how Aikido techniques can be used for better leadership 👉 https://t.co/2Mb2VVCz8i

#leadership #aikido #discoveringdata https://t.co/1Sva6yo8uy","https://youtu.be/hAEi_dGi_JI, https://twitter.com/LorisMarini/status/1541972986600857600/photo/1","37","37","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/28/2022 9:01 pm","1541738460498862082","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541738460498862082","Instincts tell us to be reactive but we can go beyond and be responsive; train ourselves to respond better. Learn how you can be okay with adversity in the workplace from Andrew Sunter 👉 https://t.co/pyBa26LsV9

#conflictresolution #leadership #discoveringdata https://t.co/jSUFUcY3Xz","https://youtu.be/eHQkqaUUabE, https://twitter.com/LorisMarini/status/1541738460498862082/photo/1","38","38","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/28/2022 2:17 pm","1541636768939794433","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541636768939794433","""Training ourselves to be okay with conflict helps us hold the space in a leadership role."" 👇 https://t.co/akEtf4e6Sd

#leadership #training #discoveringdata https://t.co/saGWCZ9VDT","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1541636768939794433/photo/1","12","12","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/28/2022 12:33 pm","1541610599133712387","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541610599133712387","Do you know the difference between leadership and a strict hierarchy? Watch as Andrew Sunter defines what leadership should be and how it should benefit everybody in the organization. 👉 https://t.co/J9yN3OCVjY From the latest episode of #discoveringdata

#leadership #aikido https://t.co/z1nCkPfiIj","https://youtu.be/vH_3gbRwlXI, https://twitter.com/LorisMarini/status/1541610599133712387/photo/1","30","30","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/28/2022 10:58 am","1541586763281756160","Twitter","'@Reply","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1541586763281756160","'@aikido_sydney Thank you for sharing this @aikido_sydney 🙌",,"4","4","","","","","","0%","0","0","0","","","","","","","0","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/27/2022 2:00 am","107611871369003_416986100439877","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/416986100439877","""Training ourselves to be okay with conflict helps us hold the space in a leadership role."" 👇 https://tinyurl.com/dd-aikidoleadership

#leadership #training #discoveringdata","https://www.facebook.com/photo.php?fbid=416986073773213&set=a.203754815096341&type=3","24","24","0","19","19","0","","4.17%","1","1","1","","0","0","0","0","0","0","0","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/25/2022 9:00 pm","1540651110892986370","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1540651110892986370","A great leader knows how to handle conflict. Discover how the principles of Aikido can help you manage conflict and be more effective in stressful situations in your organization to lead better. 

https://t.co/akEtf4e6Sd

#discoveringdata #aikido #leadership https://t.co/oruaD4PieN","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1540651110892986370/photo/1","18","18","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/25/2022 2:17 pm","1540549607872233472","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1540549607872233472","Leadership doesn't stop at telling people what to do. Andrew Sunter describes how people who are invested in the success of the organization mean true leadership 👉 https://t.co/YrPadRkEqK

#manageyourego #leadership #discoveringdata https://t.co/cCr2o7CsLL","https://youtu.be/zmGnBBwR1ao, https://twitter.com/LorisMarini/status/1540549607872233472/photo/1","33","33","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/25/2022 1:24 pm","1540536266218954753","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1540536266218954753","""Conflict resolution means anticipating where the sticky points are going to be."" 👇 https://t.co/akEtf4e6Sd

#conflictresolution #leadership #discoveringdata https://t.co/574cwjJPoE","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1540536266218954753/photo/1","10","10","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/25/2022 5:00 am","107611871369003_415655047239649","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/415655047239649","""Conflict resolution means anticipating where the sticky points are going to be."" 👇 https://tinyurl.com/dd-aikidoleadership

#conflictresolution #leadership #discoveringdata","https://www.facebook.com/photo.php?fbid=415655033906317&set=a.203754815096341&type=3","40","40","0","35","35","0","","10%","4","1","1","","0","0","0","0","0","0","0","","1","2","3","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/24/2022 2:17 pm","1540187218689593345","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1540187218689593345","""Redirecting conflict and maintaining stability is the whole point of Aikido."" 👇https://t.co/akEtf4e6Sd

#discoveringdata #conflictresolution #aikido #leadership https://t.co/d32vTOXk6A","https://tinyurl.com/dd-aikidoleadership, https://twitter.com/LorisMarini/status/1540187218689593345/photo/1","13","13","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/24/2022 12:33 pm","1540161046438100992","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1540161046438100992","Training to recognize conflict is the first step to stop reacting and start leading. Aikido black-belt, Andrew Sunter shares his techniques on how in the latest episode of #discoveringdata https://t.co/DVmT4Gho8i

#conflictresolution #aikido #leadership https://t.co/gOQf8ea1YZ","https://youtu.be/cdCek_V96AA, https://twitter.com/LorisMarini/status/1540161046438100992/photo/1","17","17","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/24/2022 9:33 am","107611871369003_415069563964864","Facebook","Post","Photo","Discovering Data"," ","https://www.facebook.com/434869981984822/posts/415069563964864","""Redirecting conflict and maintaining stability is the whole point of Aikido."" 👇

#discoveringdata #conflictresolution #aikido #leadership","https://www.facebook.com/photo.php?fbid=415069547298199&set=a.203754815096341&type=3","59","59","0","53","53","0","","10.17%","6","2","2","","0","0","0","0","0","2","0","","","2","2","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 2:17 pm","1539824829590798336","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539824829590798336","I've been training in Aikido for the past 5 months. I've learned how to recognize conflict. That awareness is step one so we can stop reacting and start leading. Join me as I talk about #leadership and #aikido with my sensei, Andrew Sunter https://t.co/qGqinQaEqD #discoveringdata https://t.co/l47Mdq4fb3","https://youtu.be/MfFcHKEy0k4, https://twitter.com/LorisMarini/status/1539824829590798336/photo/1","30","30","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:24 pm","1539811494732435457","Twitter","Tweet","Photo","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539811494732435457","We've been doing it the wrong way where we try to fit our business into a technology/tool. It's time to undo that thinking and think about the data first BEFORE we figure out the right technology. 👉 https://t.co/QoQ4HsBEri

#discoveringdata #datastrategy #informationarchitecture https://t.co/rKmOPc3rX5","https://youtu.be/Odvpm2Eqe0g, https://twitter.com/LorisMarini/status/1539811494732435457/photo/1","10","10","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:18 pm","1539810043436335104","Twitter","'@Reply","Link","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539810043436335104","So, what are some #leadership lessons we can learn from Aikido?

Follow me as I learn from a black-belt 6th dan in episode 036 of Discovering Data 😎

https://t.co/Lmb5RChoMX

#discoveringdata #conflictresolution #leadershiptraining","https://www.discoveringdata.com/podcast/036-leadership-lessons-from-aikido","14","14","","","","","129","0%","0","0","0","","","","","","","0","0","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:17 pm","1539809851723096066","Twitter","'@Reply","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539809851723096066","Andrew Sunter is a professional aikido instructor, he lived and studied in Japan, and had an extensive career as a computer programmer, technical writer, corporate trainer and project manager in Information Security Management, and document and records management.",,"40","40","","","","","129","2.5%","1","0","0","","","","","","","1","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:16 pm","1539809593291063297","Twitter","'@Reply","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539809593291063297","Training to recognize conflict is the first step to stop reacting and start leading. 

Today I want to dive deeper into #aikido and #leadership and what better way to do this than with a conversation with my Aikido sensei, Andrew Sunter Sensei at @aikido_sydney",,"21","21","","","","","129","4.76%","1","0","0","","","","","","","1","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:14 pm","1539809067434389504","Twitter","'@Reply","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539809067434389504","The idea of moving around a threat to neutralise it is the essence of the Japanese martial arts form known as #Aikido.

I personally discovered this art only a few months ago, and I found it incredibly beneficial to regain balance and a bit of control in my life.",,"16","16","","","","","129","6.25%","1","0","0","","","","","","","1","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:13 pm","1539808912593268736","Twitter","'@Reply","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539808912593268736","This can trigger even more defensiveness and before we know everyone start yelling (verbally or not) and we stop learning.

What a waste.

One way to reduce conflict and increase cooperation is to go WITH not AGAINST people who disagree with you.",,"12","12","","","","","129","8.33%","1","0","0","","","","","","","1","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6/23/2022 1:13 pm","1539808819752370176","Twitter","Tweet","Text","'@LorisMarini"," ","https://twitter.com/LorisMarini/status/1539808819752370176","🧵Let's talk about #conflict in the workplace.

The thing is... it's unavoidable and we gain or lose respect based on how we respond to it. 

Unfortunately our instincts don’t serve us well. If we disagree with someone, our natural reaction is to push back...",,"29","29","","","","","129","3.45%","1","0","0","","","","","","","1","0","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
